"Dia";"Asignatura";"Tipo";"HoraInicio";"HoraFinal";"Aula";"Grupo";"Semestre";"Titulacion"
"Lunes";"Contaminación de Aguas";"Laboratorio";"08:30";"14:00";"Presencial en laboratorio";"Q403";1;"56IQ"
"Lunes";"Contaminación Atmosférica";"Laboratorio";"08:30";"14:00";"Presencial en laboratorio";"Q403";1;"56IQ"
"Lunes";"Transformación de Polímeros";"Laboratorio";"08:30";"14:00";"Presencial en laboratorio";"Q403";1;"56IQ"
"Lunes";"Tratamiento de Residuos y Suelos";"Laboratorio";"08:30";"14:00";"Presencial en laboratorio";"Q403";1;"56IQ"
"Lunes";"Regulación de Procesos Químicos";"Laboratorio";"08:30";"14:00";"Presencial en laboratorio";"Q403";1;"56IQ"
"Lunes";"Técnicas Industriales de Separación de Sistemas Multicomponente";"Laboratorio";"08:30";"14:00";"Presencial en Laboratorio";"Q403";1;"56IQ"
"Lunes";"Regulación de Procesos Químicos";"Teoría y Problemas";"15:00";"17:00";"B21 S";"Q403";1;"56IQ"
"Lunes";"Oficina Técnica";"Acciones Cooperativas";"18:30";"20:30";"Online";"Q403";1;"56IQ"
"Martes";"Regulación de Procesos Químicos";"Laboratorio";"08:30";"13:30";"Presencial en laboratorio";"Q403";1;"56IQ"
"Martes";"Ingeniería de Procesos y Productos";"Laboratorio";"08:30";"13:30";"Presencial en laboratorio";"Q403";1;"56IQ"
"Martes";"Química-Física Aplicada a Sistemas Multicomponente";"Laboratorio";"08:30";"13:30";"Presencial en laboratorio";"Q403";1;"56IQ"
"Martes";"Transformación de Polímeros";"Teoría y Problemas";"15:00";"17:00";"B11";"Q403";1;"56IQ"
"Martes";"Química-Física Aplicada a Sistemas Multicomponente";"Teoría y Problemas";"15:00";"17:00";"ADI-1";"Q403";1;"56IQ"
"Martes";"Regulación de Procesos Químicos";"Teoría y Problemas";"17:30";"19:30";"B21 S";"Q403";1;"56IQ"
"Miércoles";"Operaciones Básicas de Ingeniería Química II";"Laboratorio";"08:30";"13:30";"Presencial en laboratorio";"Q403";1;"56IQ"
"Miércoles";"Regulación de Procesos Químicos";"Laboratorio";"08:30";"13:30";"Presencial en laboratorio";"Q403";1;"56IQ"
"Miércoles";"Transformación de Polímeros";"Teoría y Problemas";"15:00";"17:00";"B11";"Q403";1;"56IQ"
"Miércoles";"Contaminación de Aguas";"Teoría y Problemas";"15:00";"17:00";"A34";"Q403";1;"56IQ"
"Miércoles";"Técnicas Industriales de Separación de Sistemas Multicomponente";"Teoría y Problemas";"15:00";"17:00";"Online";"Q403";1;"56IQ"
"Miércoles";"Operaciones Básicas de Ingeniería Química II";"Teoría y Problemas";"18:30";"20:30";"Online";"Q403";1;"56IQ"
"Jueves";"Regulación de Procesos Químicos";"Laboratorio";"11:30";"13:30";"Presencial en laboratorio/Online";"Q403";1;"56IQ"
"Jueves";"Técnicas Industriales de Separación de Sistemas Multicomponente";"Teoría y Problemas";"14:30";"16:30";"ADI-1";"Q403";1;"56IQ"
"Jueves";"Contaminación Atmosférica";"Teoría y Problemas";"14:30";"16:30";"A34";"Q403";1;"56IQ"
"Jueves";"Conocimiento y Propiedades Ingenieriles de Materiales Poliméricos";"Teoría y Problemas";"14:30";"16:30";"A10+A11";"Q403";1;"56IQ"
"Jueves";"Conocimiento y Propiedades Ingenieriles de Materiales Poliméricos";"Teoría y Problemas";"16:30";"17:30";"A10+A11";"Q403";1;"56IQ"
"Jueves";"Oficina Técnica";"Teoría y Problemas";"18:30";"20:30";"Online";"Q403";1;"56IQ"
"Viernes";"Tratamiento de Residuos y Suelos";"Teoría y Problemas";"08:30";"10:30";"B22/Online";"Q403";1;"56IQ"
"Viernes";"Operaciones Básicas de Ingeniería Química II";"Teoría y Problemas";"15:00";"17:00";"Onine";"Q403";1;"56IQ"
"Viernes";"Ingeniería de Procesos y Productos";"Teoría y Problemas";"17:30";"19:30";"Online";"Q403";1;"56IQ"
