"Dia";"Asignatura";"Tipo";"HoraInicio";"HoraFinal";"Aula";"Grupo";"Semestre";"Titulacion"
"Lunes";"Instalaciones Eléctricas en Baja Tensión";"Teoría y Problemas";"08:30";"11:30";"E303";"EE403";1;"56EE"
"Lunes";"Sistemas Electrónicos Digitales";"Teoría y Problemas";"12:00";"14:00";"A404";"EE403";1;"56EE"
"Lunes";"Oficina Técnica";"Acciones Cooperativas";"15:00";"17:00";"A04";"EE403";1;"56EE"
"Lunes";"Oficina Técnica";"Teoría y Problemas";"17:30";"19:30";"A309";"EE403";1;"56EE"
"Martes";"Ingeniería de Control";"Teoría y Problemas";"09:30";"10:30";"A404";"EE403";1;"56EE"
"Martes";"Sistemas Electrónicos Digitales";"Teoría y Problemas";"10:30";"11:30";"A404";"EE403";1;"56EE"
"Martes";"Sistemas Informáticos Industriales";"Teoría y Problemas";"13:00";"14:00";"A404";"EE403";1;"56EE"
"Martes";"Ingeniería de Control";"Laboratorio";"15:30";"19:30";"A404";"EE403";1;"56EE"
"Martes";"Sistemas Informáticos Industriales";"Laboratorio";"15:30";"19:30";"A404";"EE403";1;"56EE"
"Martes";"Instalaciones Eléctricas en Baja Tensión";"Laboratorio";"17:30";"19:30";"E303";"EE403";1;"56EE"
"Miércoles";"Ampliación de Máquinas Eléctricas";"Teoría y Problemas";"08:30";"11:30";"E303";"EE403";1;"56EE"
"Miércoles";"Ingeniería de Control";"Teoría y Problemas";"12:00";"14:00";"A404";"EE403";1;"56EE"
"Miércoles";"Ampliación de Máquinas Eléctricas";"Laboratorio";"15:30";"17:30";"";"EE403";1;"56EE"
"Jueves";"Ingeniería de Control";"Teoría y Problemas";"09:30";"11:30";"A404";"EE403";1;"56EE"
"Jueves";"Sistemas Informáticos Industriales";"Teoría y Problemas";"12:00";"14:00";"A404";"EE403";1;"56EE"
"Jueves";"Ingeniería de Control";"Laboratorio";"15:30";"19:30";"A404";"EE403";1;"56EE"
"Jueves";"Sistemas Informáticos Industriales";"Laboratorio";"15:30";"19:30";"A404";"EE403";1;"56EE"
"Jueves";"Sistemas Electrónicos Digitales";"Laboratorio";"15:30";"19:30";"A404";"EE403";1;"56EE"
"Viernes";"Sistemas Informáticos Industriales";"Teoría y Problemas";"09:30";"11:30";"A404";"EE403";1;"56EE"
"Viernes";"Sistemas Electrónicos Digitales";"Teoría y Problemas";"12:00";"14:00";"A404";"EE403";1;"56EE"
"Viernes";"Sistemas Electrónicos Digitales";"Laboratorio";"15:30";"17:30";"A404";"EE403";1;"56EE"
