"Dia";"Asignatura";"Tipo";"HoraInicio";"HoraFinal";"Aula";"Grupo";"Semestre";"Titulacion"
"Lunes";"Sistemas Electrónicos Digitales";"Laboratorio";"09:30";"13:30";"Presencial en laboratorio Online";"A404";1;"56IA"
"Lunes";"Sistemas Electrónicos Industriales";"Teoría y Problemas";"15:00";"17:00";"Online";"A404";1;"56IA"
"Lunes";"Sistemas Electrónicos Digitales";"Teoría y Problemas";"17:30";"19:30";"Online";"A404";1;"56IA"
"Martes";"Ingeniería de Control";"Laboratorio";"09:30";"13:30";"Online";"A404";1;"56IA"
"Martes";"Sistemas Informáticos Industriales";"Laboratorio";"09:30";"13:30";"Online";"A404";1;"56IA"
"Martes";"Sistemas Electrónicos Industriales";"Laboratorio";"09:30";"13:30";"Presencial en laboratorio/Online";"A404";1;"56IA"
"Martes";"Sistemas Informáticos Industriales";"Teoría y Problemas";"15:00";"16:00";"Online";"A404";1;"56IA"
"Martes";"Ingeniería de Control";"Teoría y Problemas";"16:00";"17:00";"Online";"A404";1;"56IA"
"Martes";"Sistemas Electrónicos Industriales";"Teoría y Problemas";"17:30";"18:30";"Online";"A404";1;"56IA"
"Martes";"Sistemas Electrónicos Digitales";"Teoría y Problemas";"19:30";"20:30";"Online";"A404";1;"56IA"
"Miércoles";"Sistemas Electrónicos Digitales";"Laboratorio";"09:30";"13:30";"Presencial en laboratorio/Online";"A404";1;"56IA"
"Miércoles";"Ingeniería de Control";"Laboratorio";"09:30";"13:30";"Online";"A404";1;"56IA"
"Miércoles";"Sistemas Electrónicos Digitales";"Teoría y Problemas";"15:00";"17:00";"Online";"A404";1;"56IA"
"Miércoles";"Ingeniería de Control";"Teoría y Problemas";"17:30";"19:30";"Online";"A404";1;"56IA"
"Jueves";"Sistemas Informáticos Industriales";"Laboratorio";"09:30";"13:30";"Online";"A404";1;"56IA"
"Jueves";"Sistemas Informáticos Industriales";"Teoría y Problemas";"15:00";"17:00";"Online";"A404";1;"56IA"
"Jueves";"Ingeniería de Control";"Teoría y Problemas";"17:30";"19:30";"Online";"A404";1;"56IA"
"Viernes";"Sistemas Electrónicos Industriales";"Laboratorio";"11:30";"13:30";"Presencial en laboratorio/Online";"A404";1;"56IA"
"Viernes";"Sistemas Electrónicos Industriales";"Teoría y Problemas";"15:00";"17:00";"Online";"A404";1;"56IA"
"Viernes";"Sistemas Informáticos Industriales";"Teoría y Problemas";"17:30";"19:30";"Online";"A404";1;"56IA"
