"Dia";"Asignatura";"Tipo";"HoraInicio";"HoraFinal";"Aula";"Grupo";"Semestre";"Titulacion"
"Lunes";"Experimentación en Ingeniería Química III";"Laboratorio";"09:30";"13:30";"Presencial";"Q308";2;"56IQ"
"Lunes";"Reactores Químicos";"Teoría y Problemas";"15:00";"17:00";"Online";"Q308";2;"56IQ"
"Martes";"Automática";"Laboratorio";"09:30";"13:30";"Online";"Q308";2;"56IQ"
"Martes";"Operaciones Básicas de Ingeniería Química I";"Teoría y Problemas";"15:00";"17:00";"Online";"Q308";2;"56IQ"
"Miércoles";"Tecnologías de Fabricación";"Laboratorio";"09:30";"11:30";"Presencial";"Q308";2;"56IQ"
"Miércoles";"Tecnologías de Fabricación";"Laboratorio";"11:30";"13:30";"Presencial";"Q308";2;"56IQ"
"Miércoles";"Tecnologías de Fabricación";"Teoría y Problemas";"15:00";"17:00";"Online";"Q308";2;"56IQ"
"Miércoles";"Automática";"Teoría y Problemas";"17:30";"19:30";"Online";"Q308";2;"56IQ"
"Jueves";"Experimentación en Ingeniería Química III";"Laboratorio";"09:30";"13:30";"Presencial";"Q308";2;"56IQ"
"Jueves";"Tecnologías de Fabricación";"Teoría y Problemas";"15:00";"16:00";"Online";"Q308";2;"56IQ"
"Jueves";"Operaciones Básicas de Ingeniería Química I";"Teoría y Problemas";"16:00";"17:00";"Online";"Q308";2;"56IQ"
"Jueves";"Reactores Químicos";"Teoría y Problemas";"17:30";"19:30";"Online";"Q308";2;"56IQ"
"Viernes";"Reactores Químicos";"Acciones Cooperativas";"12:00";"13:00";"Online";"Q308";2;"56IQ"
"Viernes";"Operaciones Básicas de Ingeniería Química I";"Teoría y Problemas";"14:30";"16:30";"Online";"Q308";2;"56IQ"
"Viernes";"Organización Industrial";"Teoría y Problemas";"17:30";"20:30";"Online/A10+A11";"Q308";2;"56IQ"
