"Dia";"Asignatura";"Tipo";"HoraInicio";"HoraFinal";"Aula";"Grupo";"Semestre";"Titulacion"
"Lunes";"Automática";"Laboratorio";"09:30";"13:30";"Online";"A204";2;"56IA"
"Lunes";"Electrónica";"Laboratorio";"09:30";"13:30";"Presencial";"A204";2;"56IA"
"Lunes";"Transmisión de Calor";"Teoría y Problemas";"15:00";"16:00";"Online";"A204";2;"56IA"
"Lunes";"Tecnologías de Fabricación";"Teoría y Problemas";"16:00";"17:00";"Online";"A204";2;"56IA"
"Lunes";"Organización Industrial";"Teoría y Problemas";"17:00";"20:00";"Online";"A204";2;"56IA"
"Martes";"Mecánica de Fluidos";"Laboratorio";"09:30";"13:30";"Online";"A204";2;"56IA"
"Martes";"Transmisión de Calor";"Laboratorio";"09:30";"13:30";"Presencial";"A204";2;"56IA"
"Martes";"Tecnologías de Fabricación";"Laboratorio";"09:30";"13:30";"Presencial";"A204";2;"56IA"
"Martes";"Electrónica";"Teoría y Problemas";"15:00";"17:00";"Online";"A204";2;"56IA"
"Martes";"Máquinas Eléctricas";"Teoría y Problemas";"17:30";"18:30";"Online";"A204";2;"56IA"
"Martes";"Mecánica de Fluidos";"Teoría y Problemas";"18:30";"19:30";"Online";"A204";2;"56IA"
"Miércoles";"Máquinas Eléctricas";"Laboratorio";"09:30";"13:30";"Presencial/Online";"A204";2;"56IA"
"Miércoles";"Electrónica";"Laboratorio";"09:30";"13:30";"Presencial";"A204";2;"56IA"
"Miércoles";"Transmisión de Calor";"Laboratorio";"09:30";"13:30";"Presencial";"A204";2;"56IA"
"Miércoles";"Máquinas Eléctricas";"Teoría y Problemas";"15:00";"17:00";"Online";"A204";2;"56IA"
"Miércoles";"Mecánica de Fluidos";"Teoría y Problemas";"17:30";"19:30";"Online";"A204";2;"56IA"
"Jueves";"Máquinas Eléctricas";"Laboratorio";"09:30";"13:30";"Presencial/Online";"A204";2;"56IA"
"Jueves";"Tecnologías de Fabricación";"Laboratorio";"09:30";"13:30";"Presencial";"A204";2;"56IA"
"Jueves";"Transmisión de Calor";"Teoría y Problemas";"15:00";"17:00";"Online";"A204";2;"56IA"
"Jueves";"Automática";"Teoría y Problemas";"17:30";"19:30";"Online";"A204";2;"56IA"
"Viernes";"Automática";"Laboratorio";"09:30";"13:30";"Online";"A204";2;"56IA"
"Viernes";"Tecnologías de Fabricación";"Laboratorio";"09:30";"13:30";"Presencial";"A204";2;"56IA"
"Viernes";"Tecnologías de Fabricación";"Teoría y Problemas";"15:00";"17:00";"Online";"A204";2;"56IA"
"Viernes";"Electrónica";"Teoría y Problemas";"17:30";"18:30";"Online";"A204";2;"56IA"
